customer_id,age,gender,city,account_age_days,account_type,preferred_device,preferred_payment_method
C11901,29,Male,Mumbai,2006,Basic,Android,UPI
C11902,38,Female,Lucknow,312,Standard,Android,Wallet
C11903,47,Female,Delhi,1709,Standard,Android,Net Banking
C11904,44,Female,Pune,1406,Standard,iOS,Wallet
C11905,30,Female,Hyderabad,787,Standard,Web,UPI
C11906,31,Female,Hyderabad,112,Basic,Android,UPI
C11907,31,Male,Mumbai,52,Premium,Android,UPI
C11908,32,Female,Jaipur,1966,Standard,Android,Card
C11909,23,Male,Kanpur,258,Basic,iOS,UPI
C11910,39,Female,Mumbai,1646,Standard,Android,UPI
C11911,33,Male,Delhi,343,Standard,Android,UPI
C11912,31,Female,Noida,891,Basic,iOS,UPI
C11913,20,Female,Chennai,254,Basic,iOS,Net Banking
C11914,32,Male,Delhi,1412,Standard,Android,Wallet
C11915,18,Male,Delhi,253,Standard,iOS,UPI
C11916,26,Other,Kolkata,1389,Basic,iOS,UPI
C11917,26,Female,Ahmedabad,2113,Basic,Android,Card
C11918,34,Male,Pune,1639,Standard,iOS,UPI
C11919,48,Male,Gurugram,1458,Basic,Android,UPI
C11920,36,Male,Chennai,1996,Premium,Android,UPI
C11921,44,Female,Bengaluru,1810,Standard,Android,UPI
C11922,37,Female,Chennai,1620,Premium,iOS,UPI
C11923,41,Female,Bengaluru,1251,Basic,Android,Card
C11924,48,Male,Delhi,876,Basic,iOS,Wallet
C11925,24,Female,Mumbai,1374,Standard,Android,Net Banking
C11926,24,Female,Bengaluru,261,Basic,Android,Card
C11927,37,Male,Ahmedabad,1941,Basic,Web,UPI
C11928,31,Male,Mumbai,1950,Basic,Android,Wallet
C11929,33,Male,Hyderabad,598,Standard,iOS,Card
C11930,29,Male,Kolkata,1672,Basic,iOS,UPI
C11931,26,Female,Pune,1537,Basic,Web,UPI
C11932,46,Male,Jaipur,1883,Basic,iOS,Card
C11933,21,Female,Jaipur,1981,Standard,iOS,Card
C11934,37,Female,Ahmedabad,1643,Basic,iOS,Card
C11935,36,Female,Mumbai,2061,Standard,Web,UPI
C11936,18,Female,Hyderabad,735,Standard,Web,UPI
C11937,24,Male,Pune,993,Standard,Android,Card
C11938,25,Male,Delhi,353,Premium,iOS,UPI
C11939,36,Female,Mumbai,1889,Premium,Android,UPI
C11940,28,Female,Delhi,632,Basic,Android,UPI
C11941,30,Female,Hyderabad,1123,Basic,iOS,Net Banking
C11942,18,Female,Hyderabad,383,Standard,Android,UPI
C11943,52,Male,Delhi,589,Standard,iOS,UPI
C11944,32,Male,Lucknow,1494,Basic,Android,Net Banking
C11945,35,Female,Noida,574,Premium,iOS,UPI
C11946,26,Female,Delhi,1148,Premium,Android,UPI
C11947,25,Male,Noida,1010,Premium,Android,UPI
C11948,48,Male,Mumbai,1364,Basic,iOS,Net Banking
C11949,18,Male,Noida,589,Standard,iOS,UPI
C11950,34,Female,Gurugram,1081,Standard,iOS,UPI
C11951,20,Male,Mumbai,95,Basic,iOS,UPI
C11952,27,Female,Jaipur,1154,Basic,iOS,Card
C11953,25,Male,Indore,259,Basic,Android,UPI
C11954,22,Female,Noida,1610,Premium,Android,UPI
C11955,31,Male,Indore,1872,Standard,Android,Card
C11956,18,Female,Chennai,901,Standard,Android,Card
C11957,28,Male,Mumbai,1945,Basic,iOS,Card
C11958,30,Female,Lucknow,881,Premium,Android,UPI
C11959,19,Male,Pune,1924,Premium,Android,Wallet
C11960,45,Female,Pune,1157,Standard,Android,Card
C11961,26,Male,Hyderabad,1231,Basic,iOS,Card
C11962,29,Female,Pune,916,Basic,Web,UPI
C11963,26,Male,Delhi,2059,Standard,iOS,UPI
C11964,30,Male,Ahmedabad,1562,Standard,Android,UPI
C11965,43,Female,Mumbai,1113,Premium,Android,Card
C11966,53,Female,Ahmedabad,1756,Basic,Android,UPI
C11967,38,Female,Lucknow,1033,Basic,Android,Card
C11968,41,Female,Hyderabad,1931,Basic,iOS,UPI
C11969,46,Male,Chennai,1059,Basic,Web,Card
C11970,33,Female,Bengaluru,1787,Standard,Android,UPI
C11971,45,Female,Indore,581,Standard,Android,UPI
C11972,38,Female,Ahmedabad,1258,Premium,Android,UPI
C11973,32,Female,Bengaluru,1361,Basic,iOS,UPI
C11974,34,Female,Delhi,1174,Basic,Web,Card
C11975,18,Male,Delhi,1004,Standard,Android,UPI
C11976,34,Female,Hyderabad,32,Standard,Android,UPI
C11977,18,Male,Gurugram,2145,Standard,Android,UPI
C11978,18,Male,Ahmedabad,498,Premium,iOS,UPI
C11979,33,Female,Delhi,403,Standard,Android,UPI
C11980,21,Male,Lucknow,1790,Basic,Android,Net Banking
C11981,31,Male,Hyderabad,196,Standard,iOS,UPI
C11982,32,Male,Lucknow,1686,Premium,Android,Card
C11983,33,Female,Delhi,791,Basic,Android,UPI
C11984,23,Male,Pune,1592,Basic,Android,UPI
C11985,39,Female,Noida,497,Basic,Android,UPI
C11986,30,Male,Bengaluru,1555,Standard,iOS,UPI
C11987,35,Female,Kolkata,2182,Standard,Android,UPI
C11988,20,Female,Chandigarh,1124,Basic,iOS,UPI
C11989,29,Male,Delhi,1242,Basic,Android,Card
C11990,41,Female,Mumbai,1360,Standard,Android,UPI
C11991,40,Female,Kolkata,810,Standard,Android,Card
C11992,24,Male,Bengaluru,1225,Basic,iOS,UPI
C11993,26,Female,Mumbai,1424,Standard,Android,Net Banking
C11994,22,Female,Chennai,83,Basic,iOS,UPI
C11995,25,Female,Ahmedabad,1013,Basic,Android,UPI
C11996,18,Male,Bengaluru,1173,Basic,iOS,UPI
C11997,30,Male,Bengaluru,483,Basic,Android,Wallet
C11998,37,Male,Lucknow,1051,Basic,iOS,Card
C11999,24,Male,Chennai,886,Basic,Android,UPI
C12000,30,Male,Lucknow,1232,Basic,Web,UPI
C12001,29,Male,Hyderabad,651,Standard,Web,Card
C12002,40,Male,Gurugram,1978,Standard,Android,Net Banking
C12003,25,Male,Kolkata,1413,Basic,iOS,UPI
C12004,26,Male,Mumbai,1390,Standard,Android,UPI
C12005,23,Female,Kanpur,1801,Basic,Web,UPI
C12006,21,Female,Chennai,76,Premium,Android,UPI
C12007,36,Female,Delhi,599,Basic,Android,UPI
C12008,30,Male,Delhi,422,Basic,Android,UPI
C12009,31,Male,Kolkata,1378,Standard,Web,UPI
C12010,42,Male,Mumbai,772,Basic,Web,Card
C12011,43,Male,Bengaluru,1567,Basic,Android,UPI
C12012,18,Male,Delhi,2074,Basic,Android,UPI
C12013,37,Male,Hyderabad,832,Standard,iOS,Wallet
C12014,33,Male,Hyderabad,747,Basic,Android,UPI
C12015,27,Female,Chennai,1087,Basic,Web,UPI
C12016,34,Male,Bengaluru,1091,Premium,Android,UPI
C12017,18,Female,Mumbai,808,Basic,iOS,UPI
C12018,44,Female,Pune,781,Basic,Android,UPI
C12019,36,Female,Bengaluru,839,Standard,Web,UPI
C12020,23,Female,Kolkata,1087,Basic,iOS,UPI
C12021,26,Female,Mumbai,998,Standard,Web,UPI
C12022,18,Female,Mumbai,1020,Basic,Android,Net Banking
C12023,28,Male,Delhi,671,Basic,Android,UPI
C12024,27,Female,Hyderabad,1405,Standard,Android,UPI
C12025,19,Male,Hyderabad,1089,Standard,iOS,Net Banking
C12026,38,Female,Jaipur,527,Standard,Android,UPI
C12027,42,Other,Hyderabad,1662,Basic,Android,UPI
C12028,31,Male,Chennai,1941,Standard,iOS,UPI
C12029,28,Male,Pune,885,Premium,Android,UPI
C12030,35,Male,Mumbai,1163,Standard,iOS,Net Banking
C12031,31,Male,Chennai,2081,Premium,iOS,Net Banking
C12032,21,Female,Bengaluru,715,Standard,Android,Card
C12033,25,Female,Hyderabad,503,Standard,iOS,UPI
C12034,28,Male,Mumbai,781,Basic,Android,UPI
C12035,33,Female,Jaipur,1005,Premium,Android,UPI
C12036,31,Female,Gurugram,993,Premium,Web,UPI
C12037,33,Male,Mumbai,1335,Standard,Android,Wallet
C12038,18,Female,Pune,629,Premium,Web,UPI
C12039,37,Male,Jaipur,1208,Standard,Android,UPI
C12040,31,Female,Bengaluru,263,Standard,Android,UPI
C12041,54,Female,Jaipur,2084,Standard,Android,Card
C12042,28,Female,Pune,669,Standard,Android,Card
C12043,34,Male,Noida,733,Standard,Web,UPI
C12044,56,Male,Chandigarh,379,Standard,iOS,Card
C12045,33,Male,Mumbai,849,Standard,iOS,UPI
C12046,30,Female,Hyderabad,2144,Premium,Web,Card
C12047,22,Female,Chennai,1322,Basic,Android,UPI
C12048,45,Male,Delhi,1477,Standard,Android,UPI
C12049,21,Female,Bengaluru,1324,Standard,iOS,UPI
C12050,35,Female,Chandigarh,755,Standard,iOS,UPI
C12051,27,Male,Mumbai,1738,Basic,Android,Card
C12052,29,Male,Hyderabad,773,Standard,iOS,Net Banking
C12053,18,Female,Lucknow,1754,Basic,Android,UPI
C12054,43,Female,Bengaluru,2169,Standard,Android,UPI
C12055,28,Male,Chennai,53,Standard,Web,UPI
C12056,20,Male,Indore,393,Standard,Android,UPI
C12057,42,Male,Hyderabad,1688,Standard,iOS,Card
C12058,26,Male,Mumbai,292,Basic,Web,Card
C12059,34,Male,Mumbai,1587,Standard,Android,UPI
C12060,39,Male,Gurugram,564,Premium,Android,Wallet
C12061,35,Male,Bengaluru,1301,Standard,Web,UPI
C12062,18,Male,Chennai,1445,Basic,Android,Card
C12063,37,Female,Mumbai,717,Standard,Android,Net Banking
C12064,30,Male,Hyderabad,1890,Standard,Android,UPI
C12065,28,Male,Noida,1998,Standard,Android,UPI
C12066,30,Female,Chennai,504,Standard,Android,Wallet
C12067,18,Male,Indore,1631,Premium,iOS,UPI
C12068,33,Male,Bengaluru,1490,Premium,Android,Card
C12069,19,Female,Chennai,588,Basic,Android,UPI
C12070,28,Male,Lucknow,1800,Standard,Web,Card
C12071,32,Female,Hyderabad,692,Standard,Android,UPI
C12072,41,Male,Bengaluru,585,Premium,Android,Card
C12073,24,Other,Lucknow,1571,Basic,Web,UPI
C12074,44,Male,Hyderabad,288,Basic,Android,UPI
C12075,40,Male,Chennai,2021,Standard,Android,Net Banking
C12076,27,Male,Indore,864,Standard,iOS,Card
C12077,21,Male,Delhi,1094,Basic,Android,Card
C12078,18,Male,Bengaluru,1504,Premium,Android,UPI
C12079,33,Female,Mumbai,1937,Basic,Web,UPI
C12080,24,Male,Hyderabad,1701,Basic,Android,Net Banking
C12081,42,Male,Delhi,859,Basic,Web,Card
C12082,25,Male,Kolkata,1657,Basic,Android,Card
C12083,23,Female,Delhi,887,Basic,Web,UPI
C12084,33,Female,Kolkata,1151,Basic,Android,Card
C12085,25,Female,Bengaluru,1518,Basic,Android,Card
C12086,31,Female,Bengaluru,1224,Standard,Android,UPI
C12087,40,Female,Bengaluru,139,Basic,Android,UPI
C12088,32,Female,Ahmedabad,126,Standard,Android,UPI
C12089,32,Male,Hyderabad,331,Premium,iOS,Wallet
C12090,33,Female,Bengaluru,211,Premium,iOS,Net Banking
C12091,18,Male,Lucknow,1610,Basic,Android,UPI
C12092,35,Female,Pune,447,Basic,iOS,Net Banking
C12093,32,Male,Delhi,555,Standard,Android,UPI
C12094,39,Male,Kanpur,712,Basic,iOS,Wallet
C12095,36,Male,Bengaluru,409,Standard,Android,UPI
C12096,29,Male,Mumbai,1913,Standard,iOS,UPI
C12097,40,Male,Chennai,223,Basic,Android,Net Banking
C12098,28,Female,Mumbai,445,Basic,Android,Wallet
C12099,33,Male,Delhi,517,Premium,Android,UPI
C12100,28,Female,Ahmedabad,212,Standard,Android,UPI
C12101,35,Male,Mumbai,573,Standard,iOS,Card
C12102,28,Male,Jaipur,434,Standard,Android,UPI
C12103,46,Female,Gurugram,770,Standard,Android,Net Banking
C12104,49,Male,Pune,362,Basic,Android,Net Banking
C12105,39,Female,Ahmedabad,2066,Standard,Android,UPI
C12106,45,Male,Ahmedabad,1736,Basic,Android,UPI
C12107,18,Male,Chandigarh,1428,Standard,Web,UPI
C12108,18,Male,Bengaluru,1316,Basic,Android,Wallet
C12109,28,Male,Delhi,1534,Premium,Android,Card
C12110,31,Female,Chennai,2072,Standard,Android,UPI
C12111,29,Male,Chennai,318,Basic,iOS,Net Banking
C12112,18,Male,Delhi,1182,Standard,iOS,Net Banking
C12113,41,Female,Pune,448,Standard,Android,Net Banking
C12114,50,Female,Mumbai,1011,Standard,Android,UPI
C12115,43,Female,Noida,1980,Basic,Web,Net Banking
C12116,41,Male,Bengaluru,1399,Standard,Android,UPI
C12117,33,Male,Mumbai,1406,Standard,iOS,UPI
C12118,23,Female,Mumbai,238,Basic,Android,Card
C12119,32,Female,Delhi,1786,Standard,iOS,UPI
C12120,50,Male,Bengaluru,1581,Basic,iOS,UPI
C12121,28,Female,Mumbai,805,Premium,Android,UPI
C12122,27,Female,Bengaluru,753,Premium,Android,UPI
C12123,41,Male,Delhi,1282,Basic,Android,UPI
C12124,42,Female,Hyderabad,1676,Basic,iOS,Wallet
C12125,23,Male,Hyderabad,1119,Basic,Android,UPI
C12126,29,Female,Bengaluru,1888,Premium,Android,UPI
C12127,26,Male,Bengaluru,475,Basic,iOS,Net Banking
C12128,32,Female,Mumbai,1527,Standard,iOS,Net Banking
C12129,41,Female,Mumbai,1819,Standard,Android,UPI
C12130,24,Male,Delhi,1564,Basic,Android,Card
C12131,41,Male,Ahmedabad,754,Standard,Android,Net Banking
C12132,32,Male,Chandigarh,1036,Standard,Android,Net Banking
C12133,52,Female,Noida,1043,Basic,Android,UPI
C12134,34,Male,Chennai,699,Premium,Web,Card
C12135,30,Male,Chennai,318,Standard,Web,Card
C12136,36,Female,Bengaluru,435,Basic,iOS,UPI
C12137,28,Male,Jaipur,1415,Standard,Android,Card
C12138,18,Female,Jaipur,517,Standard,Android,UPI
C12139,29,Male,Lucknow,1746,Standard,Android,UPI
C12140,29,Male,Kanpur,1749,Basic,Android,UPI
C12141,18,Female,Hyderabad,920,Standard,Web,UPI
C12142,30,Male,Jaipur,821,Basic,iOS,UPI
C12143,18,Female,Jaipur,2152,Standard,Web,Wallet
C12144,28,Male,Bengaluru,57,Basic,Web,UPI
C12145,33,Male,Noida,588,Standard,Android,UPI
C12146,32,Male,Mumbai,1528,Standard,Android,Card
C12147,27,Female,Chandigarh,1924,Basic,iOS,Card
C12148,30,Female,Jaipur,1026,Basic,iOS,Card
C12149,24,Male,Mumbai,1595,Standard,Web,Net Banking
C12150,31,Male,Kolkata,502,Basic,Android,Card
C12151,32,Male,Mumbai,2042,Basic,Android,Card
C12152,23,Female,Jaipur,1293,Standard,Android,UPI
C12153,33,Male,Jaipur,1637,Standard,Android,Card
C12154,33,Male,Pune,412,Basic,Android,Card
C12155,30,Male,Lucknow,1103,Standard,Android,UPI
C12156,53,Female,Mumbai,1609,Basic,Android,UPI
C12157,30,Male,Bengaluru,927,Standard,Android,UPI
C12158,28,Female,Hyderabad,2114,Standard,Android,UPI
C12159,27,Male,Mumbai,1829,Basic,iOS,UPI
C12160,22,Male,Hyderabad,309,Standard,Android,Card
C12161,37,Male,Bengaluru,1853,Standard,iOS,Net Banking
C12162,25,Female,Hyderabad,860,Premium,Android,UPI
C12163,26,Male,Hyderabad,1307,Standard,iOS,UPI
C12164,26,Male,Kanpur,916,Basic,Android,UPI
C12165,22,Female,Bengaluru,1553,Standard,iOS,Card
C12166,18,Female,Kanpur,961,Standard,iOS,UPI
C12167,27,Female,Hyderabad,1034,Standard,Android,Wallet
C12168,39,Male,Bengaluru,1294,Standard,iOS,UPI
C12169,33,Female,Chennai,503,Standard,Android,Net Banking
C12170,45,Female,Hyderabad,955,Basic,Android,UPI
C12171,38,Male,Delhi,138,Premium,Android,Card
C12172,36,Male,Chennai,157,Basic,iOS,UPI
C12173,48,Male,Delhi,1448,Basic,iOS,Card
C12174,30,Male,Bengaluru,633,Basic,Web,Net Banking
C12175,32,Male,Pune,1482,Premium,Android,Wallet
C12176,31,Male,Hyderabad,1679,Standard,Android,Net Banking
C12177,45,Male,Lucknow,1473,Standard,Android,UPI
C12178,31,Female,Delhi,943,Premium,iOS,UPI
C12179,25,Male,Indore,1250,Basic,Android,Wallet
C12180,36,Male,Jaipur,1728,Basic,Android,Net Banking
C12181,24,Male,Indore,773,Basic,Web,UPI
C12182,36,Female,Lucknow,935,Standard,Android,UPI
C12183,35,Female,Delhi,555,Standard,Android,UPI
C12184,29,Female,Chennai,466,Basic,Android,UPI
C12185,36,Female,Delhi,172,Basic,Android,UPI
C12186,18,Female,Lucknow,183,Basic,Android,Net Banking
C12187,32,Female,Pune,351,Basic,Android,UPI
C12188,27,Female,Bengaluru,1698,Standard,Android,UPI
C12189,57,Male,Noida,1393,Standard,Android,UPI
C12190,32,Male,Mumbai,221,Basic,Android,UPI
C12191,26,Male,Pune,1696,Basic,Android,Net Banking
C12192,19,Female,Ahmedabad,1657,Standard,Web,UPI
C12193,43,Female,Mumbai,1999,Standard,Android,Wallet
C12194,28,Female,Pune,2131,Standard,Android,UPI
C12195,24,Male,Lucknow,212,Standard,iOS,Net Banking
C12196,34,Female,Mumbai,1165,Premium,iOS,UPI
C12197,37,Male,Chennai,1796,Standard,iOS,Card
C12198,37,Female,Bengaluru,549,Basic,Android,Card
C12199,31,Female,Kolkata,1326,Premium,iOS,UPI
C12200,32,Female,Mumbai,227,Standard,iOS,Card
C12201,33,Male,Gurugram,683,Standard,Android,Card
C12202,34,Female,Kanpur,2156,Standard,Android,UPI
C12203,35,Male,Delhi,1604,Standard,Android,UPI
C12204,41,Female,Bengaluru,596,Premium,Android,UPI
C12205,32,Female,Pune,2176,Basic,Android,Card
C12206,24,Female,Ahmedabad,469,Standard,Android,UPI
C12207,30,Other,Hyderabad,853,Basic,Web,Card
C12208,38,Male,Delhi,994,Standard,iOS,Wallet
C12209,18,Male,Mumbai,1391,Basic,Android,Card
C12210,18,Male,Chandigarh,599,Standard,Android,UPI
C12211,39,Male,Hyderabad,596,Premium,iOS,UPI
C12212,45,Female,Kanpur,1485,Basic,Android,UPI
C12213,20,Male,Chennai,474,Basic,iOS,UPI
C12214,32,Male,Noida,339,Standard,Web,UPI
C12215,27,Female,Mumbai,353,Standard,Android,UPI
C12216,29,Female,Mumbai,742,Basic,Android,Wallet
C12217,34,Male,Noida,99,Basic,Web,Net Banking
C12218,19,Female,Gurugram,106,Basic,Android,UPI
C12219,21,Female,Bengaluru,1600,Basic,Android,UPI
C12220,28,Female,Bengaluru,1204,Standard,iOS,Card
C12221,30,Female,Hyderabad,346,Basic,Android,UPI
C12222,21,Male,Hyderabad,584,Standard,Android,UPI
C12223,38,Male,Delhi,1497,Basic,iOS,Wallet
C12224,27,Male,Kanpur,1770,Premium,Android,Card
C12225,27,Male,Delhi,1917,Standard,Android,Net Banking
C12226,34,Female,Ahmedabad,501,Standard,Android,Card
C12227,30,Male,Mumbai,1867,Standard,Android,Card
C12228,39,Male,Mumbai,955,Basic,iOS,Card
C12229,23,Female,Kolkata,678,Basic,Web,UPI
C12230,18,Male,Bengaluru,1282,Standard,Web,UPI
C12231,28,Male,Kolkata,299,Standard,Android,UPI
C12232,32,Male,Mumbai,1035,Basic,Web,Card
C12233,20,Female,Gurugram,991,Basic,Android,UPI
C12234,19,Female,Ahmedabad,1323,Standard,Android,Net Banking
C12235,33,Male,Kanpur,423,Premium,Android,UPI
C12236,24,Male,Mumbai,164,Premium,iOS,Wallet
C12237,18,Male,Bengaluru,840,Standard,Android,UPI
C12238,40,Male,Bengaluru,2164,Standard,iOS,UPI
C12239,25,Female,Chennai,1264,Standard,iOS,UPI
C12240,41,Male,Bengaluru,1218,Basic,Android,UPI
C12241,31,Male,Mumbai,1428,Standard,iOS,UPI
C12242,34,Other,Bengaluru,1132,Basic,Android,UPI
C12243,29,Male,Delhi,503,Premium,Android,Net Banking
C12244,18,Female,Hyderabad,2167,Basic,Android,UPI
C12245,21,Male,Delhi,523,Basic,iOS,Net Banking
C12246,30,Male,Bengaluru,1418,Basic,Android,UPI
C12247,34,Female,Pune,1909,Standard,iOS,UPI
C12248,18,Male,Hyderabad,1458,Basic,Android,Wallet
C12249,31,Female,Bengaluru,2080,Standard,iOS,Card
C12250,21,Female,Chennai,416,Basic,Android,UPI
C12251,33,Male,Jaipur,1424,Standard,Android,UPI
C12252,31,Female,Hyderabad,230,Standard,Android,UPI
C12253,38,Male,Pune,1238,Premium,Android,Card
C12254,41,Male,Indore,428,Basic,Android,Card
C12255,35,Male,Chennai,1458,Basic,Android,Net Banking
C12256,39,Male,Noida,738,Basic,Android,UPI
C12257,28,Male,Jaipur,309,Standard,Android,UPI
C12258,56,Female,Mumbai,1909,Standard,Android,UPI
C12259,20,Male,Hyderabad,1976,Basic,Web,Wallet
C12260,26,Female,Kolkata,400,Premium,Android,Wallet
C12261,39,Male,Chandigarh,482,Basic,Android,UPI
C12262,38,Male,Hyderabad,112,Standard,Android,UPI
C12263,35,Female,Mumbai,1483,Standard,iOS,Net Banking
C12264,37,Male,Pune,1968,Premium,Android,UPI
C12265,18,Male,Mumbai,511,Standard,Android,Wallet
C12266,45,Female,Ahmedabad,1009,Standard,Web,Net Banking
C12267,29,Female,Chennai,1561,Basic,Web,Card
C12268,42,Female,Ahmedabad,990,Basic,Android,Card
C12269,18,Other,Kanpur,1664,Standard,iOS,UPI
C12270,33,Male,Pune,1666,Basic,Web,UPI
C12271,26,Female,Pune,1638,Standard,Web,Net Banking
C12272,36,Male,Ahmedabad,1580,Basic,Android,UPI
C12273,34,Male,Lucknow,960,Basic,iOS,UPI
C12274,34,Male,Kanpur,884,Standard,Android,Net Banking
C12275,21,Male,Mumbai,1347,Basic,iOS,UPI
C12276,30,Female,Pune,262,Standard,Android,Card
C12277,29,Female,Delhi,1327,Premium,iOS,Card
C12278,35,Male,Lucknow,100,Basic,Web,UPI
C12279,40,Male,Kolkata,1593,Basic,Android,UPI
C12280,32,Male,Hyderabad,1343,Basic,Android,UPI
C12281,20,Female,Delhi,1112,Standard,iOS,UPI
C12282,32,Male,Bengaluru,687,Standard,Android,UPI
C12283,54,Female,Ahmedabad,1130,Premium,Android,Net Banking
C12284,46,Male,Delhi,1408,Basic,iOS,Wallet
C12285,18,Female,Mumbai,1515,Basic,iOS,UPI
C12286,32,Male,Kanpur,2032,Basic,iOS,Card
C12287,39,Other,Jaipur,399,Basic,Android,UPI
C12288,29,Female,Delhi,125,Standard,Android,UPI
C12289,27,Male,Bengaluru,1445,Premium,Web,Wallet
C12290,29,Male,Indore,383,Basic,Android,UPI
C12291,36,Female,Ahmedabad,351,Standard,iOS,Wallet
C12292,21,Female,Pune,626,Standard,Android,UPI
C12293,42,Male,Bengaluru,1602,Premium,iOS,Card
C12294,30,Female,Bengaluru,165,Premium,Android,Wallet
C12295,23,Female,Mumbai,873,Premium,iOS,Card
C12296,41,Male,Ahmedabad,259,Basic,Android,Card
C12297,18,Male,Mumbai,1851,Basic,Android,UPI
C12298,26,Male,Mumbai,1683,Basic,Android,Card
C12299,26,Male,Ahmedabad,221,Basic,Android,UPI
C12300,50,Male,Gurugram,624,Standard,Web,UPI
C12301,25,Male,Ahmedabad,1029,Premium,Android,UPI
C12302,18,Female,Hyderabad,1021,Standard,Android,Card
C12303,26,Female,Chennai,392,Basic,Android,UPI
C12304,35,Male,Hyderabad,1042,Basic,Android,UPI
C12305,38,Male,Bengaluru,1915,Standard,Android,Card
C12306,51,Female,Chennai,509,Basic,iOS,UPI
C12307,44,Male,Hyderabad,301,Basic,Web,Card
C12308,33,Male,Pune,867,Basic,Android,Net Banking
C12309,23,Male,Kanpur,1082,Premium,iOS,UPI
C12310,46,Female,Chandigarh,648,Basic,Web,Card
C12311,28,Female,Mumbai,258,Premium,Web,Net Banking
C12312,25,Male,Hyderabad,214,Standard,iOS,Card
C12313,27,Female,Delhi,1761,Standard,Web,Wallet
C12314,20,Female,Bengaluru,315,Standard,Android,UPI
C12315,27,Female,Bengaluru,642,Premium,iOS,UPI
C12316,29,Male,Delhi,1683,Basic,iOS,Card
C12317,38,Female,Jaipur,1319,Basic,Android,UPI
C12318,28,Male,Chennai,84,Basic,Android,UPI
C12319,20,Female,Noida,399,Standard,Android,UPI
C12320,18,Female,Mumbai,1052,Basic,Android,Card
C12321,33,Female,Mumbai,792,Standard,Android,Card
C12322,32,Male,Hyderabad,2175,Basic,iOS,Card
C12323,26,Male,Mumbai,276,Premium,iOS,Net Banking
C12324,27,Female,Bengaluru,87,Standard,iOS,UPI
C12325,34,Male,Chandigarh,1225,Standard,iOS,Net Banking
C12326,44,Female,Delhi,2110,Standard,Android,UPI
C12327,24,Male,Delhi,37,Basic,Android,Wallet
C12328,32,Female,Pune,1828,Basic,Android,Net Banking
C12329,40,Male,Chennai,2184,Standard,Web,Net Banking
C12330,24,Male,Pune,933,Premium,Web,Net Banking
C12331,31,Male,Hyderabad,933,Basic,iOS,Net Banking
C12332,31,Female,Lucknow,2183,Standard,Android,UPI
C12333,19,Male,Mumbai,1395,Standard,Web,Net Banking
C12334,33,Male,Hyderabad,1216,Basic,Android,UPI
C12335,31,Male,Kolkata,652,Premium,Android,Net Banking
C12336,36,Female,Kanpur,2051,Premium,iOS,Card
C12337,20,Male,Bengaluru,579,Basic,Android,UPI
C12338,31,Female,Pune,882,Standard,Web,UPI
C12339,43,Male,Mumbai,1866,Basic,iOS,UPI
C12340,50,Female,Delhi,1137,Standard,Web,Card
C12341,43,Male,Mumbai,1675,Premium,iOS,Card
C12342,20,Female,Ahmedabad,2188,Basic,Web,UPI
C12343,35,Female,Bengaluru,1425,Premium,iOS,UPI
C12344,27,Female,Ahmedabad,382,Premium,Android,UPI
C12345,34,Male,Mumbai,1662,Standard,iOS,UPI
C12346,24,Male,Kanpur,1331,Basic,Web,Card
C12347,18,Male,Lucknow,410,Basic,Android,Card
C12348,28,Male,Mumbai,270,Standard,iOS,UPI
C12349,38,Male,Mumbai,2056,Basic,Android,Card
C12350,34,Female,Mumbai,259,Basic,iOS,Wallet
C12351,35,Male,Lucknow,1016,Basic,iOS,Net Banking
C12352,33,Female,Delhi,2167,Standard,Android,UPI
C12353,35,Male,Chennai,1915,Basic,iOS,Net Banking
C12354,36,Female,Hyderabad,1850,Basic,Android,UPI
C12355,29,Male,Jaipur,1627,Standard,Android,UPI
C12356,32,Male,Chennai,1065,Basic,iOS,UPI
C12357,47,Female,Chennai,650,Basic,Android,UPI
C12358,32,Male,Chandigarh,1976,Basic,iOS,Net Banking
